"stat_property","month_edit","count"
"P22","2015-04",3049
"P22","2015-05",1642
"P22","2015-06",1426
"P22","2015-07",2231
"P22","2015-08",1607
"P22","2015-09",2835
"P22","2015-10",4005
"P22","2015-11",2641
"P22","2015-12",3501
"P22","2016-01",4600
"P22","2016-02",3760
"P22","2016-03",1878
"P22","2016-04",2136
"P22","2016-05",2008
"P22","2016-06",2494
"P22","2016-07",2271
"P22","2016-08",2116
"P22","2016-09",3415
"P22","2016-10",142
"P220","2013-03",43
"P220","2013-04",69
"P220","2013-05",25
"P220","2013-06",29
"P220","2013-07",12
"P220","2013-08",6
"P220","2013-09",5776
"P220","2013-10",3
"P220","2013-11",5
"P220","2013-12",241
"P220","2014-01",100
"P220","2014-02",153
"P220","2014-03",30
"P220","2014-04",1
"P220","2014-05",9
"P220","2014-06",54
"P220","2014-07",38
"P220","2014-08",57
"P220","2014-09",12
"P220","2014-10",139
"P220","2014-11",48
"P220","2014-12",81
"P220","2015-01",107
"P220","2015-02",30
"P220","2015-03",40
"P220","2015-04",33
"P220","2015-05",37
"P220","2015-06",88
"P220","2015-07",24
"P220","2015-08",74
"P220","2015-09",23
"P220","2015-10",35
"P220","2015-11",29
"P220","2015-12",11
"P220","2016-01",241
"P220","2016-02",52
"P220","2016-03",15
"P220","2016-04",22
"P220","2016-05",29
"P220","2016-06",16
"P220","2016-07",11
"P220","2016-08",8
"P220","2016-09",13
"P220","2016-10",1
"P2200","2015-10",1
"P2200","2015-12",3
"P2200","2016-04",1
"P2200","2016-05",1
"P2201","2016-07",1
"P2201","2016-08",9
"P2201","2016-09",2
"P2202","2015-10",5
"P2202","2015-12",216
"P2202","2016-08",2
"P2203","2015-10",5
"P2203","2015-12",184
"P2203","2016-08",2
"P2204","2015-12",11
"P2204","2016-03",8
"P2204","2016-04",2
"P2205","2015-10",4
"P2205","2015-12",39
"P2205","2016-01",32
"P2205","2016-02",4
"P2205","2016-03",10
"P2205","2016-04",19
"P2205","2016-05",13
"P2205","2016-06",6
"P2205","2016-07",6
"P2205","2016-08",5
"P2205","2016-09",5
"P2206","2015-10",17
"P2206","2015-11",74
"P2206","2015-12",21
"P2206","2016-01",21
"P2206","2016-02",5
"P2206","2016-03",17
"P2206","2016-04",27
"P2206","2016-05",36
"P2206","2016-06",23
"P2206","2016-07",27
"P2206","2016-08",65
"P2206","2016-09",44
"P2207","2015-10",5
"P2207","2015-12",5
"P2207","2016-01",12
"P2207","2016-02",2
"P2207","2016-03",4
"P2207","2016-04",5
"P2207","2016-05",6
"P2207","2016-06",4
"P2207","2016-07",49
"P2207","2016-08",3
"P2207","2016-09",13
"P2208","2015-10",3
"P2209","2015-10",2
"P2209","2015-11",42
"P2209","2015-12",1
"P2209","2016-02",238
"P2209","2016-04",2
"P2209","2016-05",2
"P2209","2016-07",4
"P2209","2016-08",9
"P2209","2016-09",30
"P2209","2016-10",5
"P221","2013-04",2
"P221","2013-07",4
"P221","2013-09",2
"P221","2013-12",1
"P221","2014-07",1
"P221","2014-10",6
"P221","2016-03",21
"P221","2016-09",6
"P2210","2015-10",3
"P2210","2015-11",34
"P2210","2015-12",2
"P2210","2016-01",3
"P2210","2016-02",1
"P2210","2016-03",1
"P2210","2016-04",3
"P2210","2016-05",3
"P2211","2016-02",29
"P2211","2016-03",1
"P2213","2015-10",3
"P2213","2015-11",997
"P2213","2016-01",1
"P2213","2016-02",1
"P2213","2016-05",2
"P2213","2016-07",1
"P2213","2016-08",1
"P2213","2016-09",1
"P2214","2015-11",2
"P2214","2016-01",1
"P2215","2015-11",1
"P2215","2016-01",1
"P2216","2015-10",3
"P2216","2015-11",1
"P2216","2015-12",1
"P2216","2016-01",2
"P2216","2016-06",2
"P2216","2016-07",2
"P2216","2016-08",2
"P2217","2015-11",1
"P2217","2016-05",2
"P2217","2016-07",1
"P2217","2016-09",1
"P2218","2015-12",5
"P2218","2016-01",4
"P2218","2016-02",12
"P2218","2016-04",11
"P2218","2016-05",17
"P2218","2016-06",80
"P2218","2016-07",12
"P2218","2016-08",2
"P2218","2016-09",6
"P222","2013-03",11
"P2222","2015-10",1
"P2223","2015-10",2
"P2225","2015-10",5
"P2225","2015-11",9
"P2225","2016-01",1
"P2225","2016-04",1
"P2225","2016-07",1
"P2225","2016-09",1
"P2226","2016-04",1
"P2227","2015-10",1
"P2227","2015-11",5
"P2227","2016-08",1
"P2228","2015-10",2
"P223","2013-03",1
"P223","2013-05",13
"P223","2013-06",7
"P223","2013-08",272
"P223","2013-09",1156
"P223","2013-10",898
"P223","2013-11",16
"P223","2014-03",54
"P223","2014-05",4
"P223","2014-06",8
"P223","2014-07",5
"P223","2014-08",4
"P223","2014-09",4
"P223","2014-11",24
"P223","2014-12",5
"P223","2015-01",3
"P223","2015-02",2
"P223","2015-05",3
"P223","2015-08",3
"P223","2015-09",1
"P223","2015-10",1
"P223","2015-12",3
"P223","2016-02",2
"P223","2016-03",1
"P2230","2016-02",2
"P2230","2016-07",3
"P2231","2015-10",1
"P2231","2016-03",5
"P2233","2015-10",13
"P2233","2015-11",1001
"P2233","2016-01",1
"P2233","2016-02",1
"P2233","2016-03",2
"P2233","2016-04",19
"P2233","2016-05",2
"P2233","2016-06",6
"P2233","2016-07",1
"P2233","2016-08",7
"P2233","2016-09",3
"P2234","2015-10",37
"P2234","2015-11",23
"P2234","2015-12",7
"P2234","2016-01",6
"P2234","2016-02",92
"P2234","2016-03",17
"P2234","2016-04",7
"P2234","2016-05",9
"P2234","2016-06",18
"P2234","2016-07",11
"P2234","2016-08",14
"P2234","2016-09",16
"P2235","2015-10",2
"P2235","2015-11",1
"P2235","2016-06",7
"P2235","2016-07",2
"P2235","2016-09",4
"P2236","2016-06",12
"P2236","2016-07",2
"P2236","2016-09",156
"P2237","2015-10",130
"P2237","2015-11",34
"P2237","2015-12",4
"P2237","2016-01",16
"P2237","2016-02",4
"P2237","2016-03",22
"P2237","2016-04",24
"P2237","2016-05",24
"P2237","2016-06",45
"P2237","2016-07",8
"P2237","2016-08",21
"P2237","2016-09",9
"P2238","2015-10",14
"P2238","2016-01",4
"P2238","2016-02",2
"P2238","2016-06",1
"P2238","2016-08",3
"P2239","2015-10",2507
"P2239","2015-11",218
"P2239","2015-12",32
"P2239","2016-01",98
"P2239","2016-02",29
"P2239","2016-03",22
"P2239","2016-04",8
"P2239","2016-05",4
"P2239","2016-06",1
"P224","2013-03",12
"P2240","2015-10",4
"P2240","2015-11",2
"P2240","2016-03",18
"P2240","2016-04",179
"P2240","2016-05",59
"P2240","2016-06",136
"P2240","2016-07",86
"P2240","2016-08",4
"P2242","2015-10",1
"P2242","2015-11",2
"P2242","2015-12",1
"P2242","2016-02",2
"P2242","2016-03",5
"P2242","2016-05",2
"P2242","2016-06",4
"P2242","2016-07",2
"P2242","2016-09",1
"P2243","2015-10",9
"P2243","2015-11",996
"P2243","2016-01",1
"P2243","2016-02",1
"P2243","2016-04",1
"P2243","2016-05",141
"P2243","2016-06",151
"P2243","2016-07",38
"P2243","2016-08",1
"P2243","2016-09",4
"P2244","2015-10",9
"P2244","2015-11",996
"P2244","2016-01",1
"P2244","2016-02",2
"P2244","2016-04",1
"P2244","2016-05",140
"P2244","2016-06",154
"P2244","2016-07",23
"P2244","2016-08",2
"P2244","2016-09",3
"P2248","2015-10",3
"P2248","2015-11",985
"P2248","2016-01",1
"P2248","2016-02",1
"P2248","2016-05",2
"P2248","2016-07",1
"P2248","2016-08",1
"P2248","2016-09",1
"P2249","2015-10",1
"P2249","2015-11",1
"P2249","2016-02",1
"P2249","2016-04",108
"P225","2013-03",3215
"P225","2013-04",40573
"P225","2013-05",327194
"P225","2013-06",37030
"P225","2013-07",4600
"P225","2013-08",4589
"P225","2013-09",22280
"P225","2013-10",53709
"P225","2013-11",170039
"P225","2013-12",453441
"P225","2014-01",495818
"P225","2014-02",152221
"P225","2014-03",10408
"P225","2014-04",3701
"P225","2014-05",6932
"P225","2014-06",3773
"P225","2014-07",2184
"P225","2014-08",3187
"P225","2014-09",48291
"P225","2014-10",3072
"P225","2014-11",17274
"P225","2014-12",9237
"P225","2015-01",1965
"P225","2015-02",4084
"P225","2015-03",6162
"P225","2015-04",10854
"P225","2015-05",2922
"P225","2015-06",5266
"P225","2015-07",7802
"P225","2015-08",2731
"P225","2015-09",14729
"P225","2015-10",60057
"P225","2015-11",87294
"P225","2015-12",777
"P225","2016-01",1452
"P225","2016-02",1702
"P225","2016-03",10115
"P225","2016-04",25680
"P225","2016-05",3405
"P225","2016-06",14315
"P225","2016-07",16956
"P225","2016-08",6578
"P225","2016-09",3640
"P225","2016-10",16
"P2250","2015-10",8
"P2250","2016-02",8
"P2250","2016-08",5
"P2252","2015-10",3884
"P2252","2015-11",901
"P2252","2015-12",234
"P2252","2016-01",201
"P2252","2016-02",107
"P2252","2016-03",82
"P2252","2016-04",60
"P2252","2016-05",35
"P2252","2016-06",25
"P2252","2016-07",46
"P2252","2016-08",38
"P2252","2016-09",21
"P2253","2015-10",3308
"P2253","2016-01",518
"P2253","2016-02",6
"P2253","2016-03",13
"P2253","2016-05",6
"P2253","2016-06",8
"P2253","2016-07",6
"P2253","2016-09",1
"P2254","2015-10",5
"P2254","2016-02",1
"P2254","2016-04",197
"P2254","2016-05",9
"P2255","2015-10",7
"P2255","2015-11",1
"P2255","2016-03",1
"P2257","2015-10",7
"P2257","2015-11",12
"P2257","2015-12",10
"P2257","2016-01",23
"P2257","2016-02",10
"P2257","2016-03",6
"P2257","2016-04",22
"P2257","2016-05",11
"P2257","2016-06",4
"P2257","2016-07",5
"P2257","2016-08",6
"P2257","2016-09",20
"P2258","2015-10",4
"P2258","2015-11",8
"P2258","2015-12",202
"P2258","2016-02",1
"P2258","2016-03",2
"P2258","2016-06",2
"P2258","2016-07",1
"P2258","2016-09",11
"P2259","2015-10",3
"P2259","2015-11",17
"P2259","2015-12",263
"P2259","2016-01",7
"P2259","2016-03",5
"P2259","2016-04",10
"P2259","2016-05",3
"P2259","2016-06",3
"P2259","2016-07",7
"P2259","2016-09",83
"P226","2013-03",3
"P2260","2015-10",2
"P2260","2015-12",288
"P2260","2016-05",1
"P2260","2016-06",1
"P2261","2015-10",3
"P2261","2015-11",119
"P2261","2016-01",6
"P2261","2016-02",1
"P2261","2016-03",10
"P2261","2016-04",6
"P2261","2016-05",7
"P2261","2016-06",6
"P2261","2016-07",22
"P2261","2016-08",4
"P2261","2016-09",39
"P2262","2015-10",1
"P2262","2015-11",116
"P2262","2015-12",58
"P2262","2016-01",16
"P2262","2016-02",2
"P2262","2016-03",9
"P2262","2016-04",1
"P2262","2016-05",5
"P2262","2016-06",5
"P2262","2016-07",21
"P2262","2016-08",2
"P2262","2016-09",37
"P2263","2015-10",1
"P2263","2015-11",389
"P2263","2015-12",78
"P2263","2016-01",7
"P2263","2016-02",3
"P2263","2016-03",41
"P2263","2016-04",7
"P2263","2016-05",4
"P2263","2016-06",1
"P2263","2016-07",6
"P2263","2016-09",1
"P2264","2015-11",94
"P2264","2016-01",9
"P2264","2016-02",7
"P2264","2016-03",6
"P2264","2016-04",4
"P2264","2016-05",7
"P2264","2016-06",6
"P2264","2016-07",9
"P2264","2016-08",3
"P2264","2016-09",11
"P2266","2015-10",1
"P2266","2015-11",834
"P2266","2015-12",9
"P2266","2016-01",8
"P2266","2016-02",6
"P2266","2016-03",2
"P2266","2016-04",46
"P2266","2016-05",1
"P2266","2016-06",2
"P2266","2016-07",3
"P2266","2016-09",2
"P2267","2015-11",256
"P2267","2016-02",1632
"P2267","2016-07",13
"P2267","2016-08",18
"P2267","2016-09",17
"P2268","2015-11",4860
"P2268","2015-12",1961
"P2268","2016-01",1206
"P2268","2016-02",672
"P2268","2016-03",610
"P2268","2016-04",626
"P2268","2016-05",587
"P2268","2016-06",210
"P2268","2016-07",259
"P2268","2016-08",290
"P2268","2016-09",114
"P2268","2016-10",2
"P227","2013-03",1579
"P227","2013-04",12593
"P227","2013-05",204531
"P227","2013-06",602
"P227","2013-07",275
"P227","2013-08",619
"P227","2013-09",909
"P227","2013-10",6298
"P227","2013-11",1537
"P227","2013-12",44988
"P227","2014-01",5928
"P227","2014-02",1045
"P227","2014-03",1922
"P227","2014-04",4801
"P227","2014-05",1377
"P227","2014-06",914
"P227","2014-07",6677
"P227","2014-08",1274
"P227","2014-09",1912
"P227","2014-10",1607
"P227","2014-11",3753
"P227","2014-12",37013
"P227","2015-01",1299
"P227","2015-02",3055
"P227","2015-03",9407
"P227","2015-04",9118
"P227","2015-05",2812
"P227","2015-06",11005
"P227","2015-07",10409
"P227","2015-08",3359
"P227","2015-09",2380
"P227","2015-10",10334
"P227","2015-11",3209
"P227","2015-12",6648
"P227","2016-01",2019
"P227","2016-02",3082
"P227","2016-03",6634
"P227","2016-04",5798
"P227","2016-05",5322
"P227","2016-06",4588
"P227","2016-07",8132
"P227","2016-08",6178
"P227","2016-09",4107
"P227","2016-10",118
"P2270","2015-11",11
"P2270","2015-12",1
"P2270","2016-01",3
"P2270","2016-02",2
"P2270","2016-03",5
"P2270","2016-04",9
"P2270","2016-05",45
"P2270","2016-06",6
"P2270","2016-07",18
"P2270","2016-08",8
"P2270","2016-09",9
"P2270","2016-10",1
"P2271","2015-11",14
"P2271","2016-01",5
"P2271","2016-02",4
"P2271","2016-03",6
"P2271","2016-04",2
"P2271","2016-05",4
"P2271","2016-06",2
"P2271","2016-08",5
"P2271","2016-09",2
"P2272","2015-11",1958
"P2272","2015-12",8
"P2272","2016-01",2
"P2272","2016-02",2
"P2272","2016-03",1
"P2272","2016-04",3
"P2272","2016-05",2
"P2272","2016-07",2
"P2272","2016-08",15
"P2273","2015-11",860
"P2273","2016-04",1
"P2275","2015-11",92
"P2275","2015-12",1618
"P2275","2016-01",146
"P2275","2016-02",1
"P2275","2016-03",2
"P2275","2016-04",2
"P2275","2016-06",2
"P2275","2016-07",1
"P2275","2016-08",3
"P2276","2015-11",2
"P2276","2015-12",3418
"P2276","2016-01",4
"P2276","2016-02",79
"P2276","2016-03",8
"P2276","2016-04",128
"P2276","2016-05",3
"P2276","2016-06",6
"P2276","2016-07",192
"P2276","2016-08",22
"P2276","2016-09",31
"P2276","2016-10",2
"P2277","2015-11",529
"P2277","2016-01",33
"P2277","2016-02",5
"P2277","2016-03",4
"P2277","2016-04",3
"P2277","2016-05",1
"P2277","2016-06",2
"P2277","2016-07",6
"P2277","2016-08",3
"P2278","2015-11",4
"P2278","2015-12",1
"P2278","2016-04",146
"P2278","2016-05",8
"P2278","2016-06",51
"P2278","2016-07",33
"P2278","2016-08",21
"P2278","2016-09",16
"P2279","2015-11",8
"P2279","2015-12",10
"P2279","2016-01",12
"P2280","2015-11",13
"P2280","2015-12",2256
"P2280","2016-01",2
"P2280","2016-03",4
"P2280","2016-04",3
"P2280","2016-05",7
"P2280","2016-06",1
"P2280","2016-07",4
"P2280","2016-09",5
"P2281","2015-11",1
"P2281","2015-12",23
"P2281","2016-01",8
"P2281","2016-02",4
"P2281","2016-03",21
"P2281","2016-04",11
"P2281","2016-05",18
"P2281","2016-06",10
"P2281","2016-07",14
"P2281","2016-08",14
"P2281","2016-09",14
"P2282","2015-11",1
"P2282","2016-03",2023
"P2283","2015-11",7
"P2283","2015-12",34
"P2283","2016-01",7
"P2283","2016-02",12
"P2283","2016-03",8
"P2283","2016-04",38
"P2283","2016-05",16
"P2283","2016-06",15
"P2283","2016-07",32
"P2283","2016-08",19
"P2283","2016-09",25
"P2283","2016-10",3
"P2284","2015-11",4
"P2284","2015-12",6
"P2284","2016-01",7
"P2284","2016-02",15
"P2284","2016-03",13
"P2284","2016-04",22
"P2284","2016-05",47
"P2284","2016-06",121
"P2284","2016-07",96
"P2284","2016-08",103
"P2284","2016-09",119
"P2284","2016-10",5
"P2285","2015-11",2
